Survived,Pclass,Age,SibSp,Parch,Fare,Sex_male,Embarked_Q,Embarked_S
1,-0.6854202413131321,1.4859944120379933,1.8007351439963428,0.0,0.8791681968513859,False,False,True
0,0.6783296870926508,-1.4399500861394643,-0.4482349384406481,0.0,-0.6193719353866342,True,False,True
0,-2.0491701697189146,2.4222966514547797,1.8007351439963428,0.0,3.2530145520257854,True,False,True
0,-0.6854202413131321,0.19857883283991207,-0.4482349384406481,0.0,-0.35142105081427294,True,False,True
0,0.6783296870926508,-1.0888367463581692,-0.4482349384406481,0.0,-0.4308139055023799,True,False,True
0,0.6783296870926508,-0.5036478467226778,1.8007351439963428,0.0,-0.5677665798393645,True,False,True
1,-0.6854202413131321,-0.15253450694138285,-0.4482349384406481,0.0,-0.15293891409400537,False,False,True
1,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.5409714913821284,True,False,True
1,-2.0491701697189146,0.549692172621207,-0.4482349384406481,0.0,0.9228342669298448,True,False,True
1,-2.0491701697189146,2.6563722113089763,-0.4482349384406481,0.0,1.2364360429478676,True,False,True
0,0.6783296870926508,-0.15253450694138285,1.8007351439963428,0.0,0.40016728666162976,True,False,True
0,-2.0491701697189146,0.08154105291281376,-0.4482349384406481,0.0,1.0181056925555731,True,False,False
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.545933544800135,True,False,True
1,0.6783296870926508,-0.035496727014284545,-0.4482349384406481,0.0,-0.5581759229930412,True,False,False
1,-2.0491701697189146,-0.15253450694138285,1.8007351439963428,0.0,2.9324659012225536,False,False,True
1,-0.6854202413131321,2.4222966514547797,-0.4482349384406481,0.0,-0.35142105081427294,False,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.5697514012065672,True,True,False
1,-2.0491701697189146,2.188221091600583,-0.4482349384406481,0.0,0.9228342669298448,True,False,True
0,0.6783296870926508,0.549692172621207,-0.4482349384406481,0.0,-0.545933544800135,True,False,True
0,-2.0491701697189146,2.071183311673485,-0.4482349384406481,0.0,1.8715788804527236,True,False,True
0,-0.6854202413131321,2.188221091600583,-0.4482349384406481,0.0,-0.15293891409400537,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.545933544800135,True,False,True
0,0.6783296870926508,1.0178432923296001,-0.4482349384406481,0.0,-0.6253263994882422,True,False,True
0,-0.6854202413131321,-0.15253450694138285,-0.4482349384406481,0.0,-1.1850460250393966,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.5717362225737699,True,True,False
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.6094478285506207,True,False,True
0,0.6783296870926508,1.0178432923296001,-0.4482349384406481,0.0,-0.4973054213036696,True,False,True
1,-0.6854202413131321,-0.7377234065768744,-0.4482349384406481,0.0,-0.09008359103743101,False,False,False
0,0.6783296870926508,-0.8547611865039727,-0.4482349384406481,0.0,-0.4040188170451438,False,False,True
0,-2.0491701697189146,-0.15253450694138285,-0.4482349384406481,0.0,2.9433824187421687,True,False,True
0,-0.6854202413131321,0.549692172621207,1.8007351439963428,0.0,0.4822039234108508,True,False,True
0,0.6783296870926508,-0.035496727014284545,1.8007351439963428,0.0,-0.6256598494779322,True,False,True
0,0.6783296870926508,-0.8547611865039727,-0.4482349384406481,0.0,-0.5879482435010813,True,False,True
0,-0.6854202413131321,-0.15253450694138285,-0.4482349384406481,0.0,-1.1850460250393966,True,False,True
0,0.6783296870926508,2.4222966514547797,-0.4482349384406481,0.0,-0.545933544800135,True,False,True
0,0.6783296870926508,0.08154105291281376,-0.4482349384406481,0.0,-0.545933544800135,True,False,True
0,0.6783296870926508,-0.15253450694138285,1.8007351439963428,0.0,0.40016728666162976,True,False,True
0,0.6783296870926508,-0.971798966431071,-0.4482349384406481,0.0,-0.6094478285506207,True,False,True
0,0.6783296870926508,-0.971798966431071,-0.4482349384406481,0.0,-0.545933544800135,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.03716031410233894,True,False,False
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,0.013786080751019341,True,False,True
0,0.6783296870926508,-0.6206856266497761,-0.4482349384406481,0.0,-0.5661152084618519,True,False,True
0,0.6783296870926508,-1.4399500861394643,-0.4482349384406481,0.0,-0.4973054213036696,True,False,True
0,0.6783296870926508,-0.971798966431071,-0.4482349384406481,0.0,-0.5697514012065672,False,True,False
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.5793420580528905,False,True,False
0,0.6783296870926508,0.900805512402502,-0.4482349384406481,0.0,-0.4238670307171705,False,False,True
1,-2.0491701697189146,-0.15253450694138285,-0.4482349384406481,0.0,0.9228342669298448,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,0.6032780268102139,True,False,True
1,0.6783296870926508,-0.38661006679557947,-0.4482349384406481,0.0,3.3003168148489603,True,False,True
1,0.6783296870926508,-0.035496727014284545,-0.4482349384406481,0.0,-0.5697514012065672,True,True,False
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.545933544800135,True,False,True
1,-2.0491701697189146,0.7837677324754035,-0.4482349384406481,0.0,0.9019936425742168,True,False,True
1,-2.0491701697189146,2.8904477711631733,1.8007351439963428,0.0,3.53088954343416,False,False,False
0,0.6783296870926508,-0.6206856266497761,-0.4482349384406481,0.0,-0.589933064868284,True,False,True
0,-2.0491701697189146,2.071183311673485,-0.4482349384406481,0.0,1.5159624057337548,True,False,True
1,-0.6854202413131321,0.549692172621207,-0.4482349384406481,0.0,-0.35142105081427294,False,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,0.7322914156783877,True,True,False
1,-0.6854202413131321,0.7837677324754035,1.8007351439963428,0.0,0.8791681968513859,False,False,True
0,0.6783296870926508,0.31561661276701036,-0.4482349384406481,0.0,-0.5581759229930412,True,False,True
0,0.6783296870926508,-0.8547611865039727,-0.4482349384406481,0.0,-0.5581759229930412,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.6114326499178234,True,False,False
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.6110991999281334,True,False,False
0,0.6783296870926508,1.3104377421473459,-0.4482349384406481,0.0,-0.5697514012065672,True,True,False
1,-0.6854202413131321,2.4222966514547797,-0.4482349384406481,0.0,-0.35142105081427294,False,False,True
0,0.6783296870926508,1.1348810722566984,-0.4482349384406481,0.0,-0.5558576516361485,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.6110991999281334,True,False,False
0,0.6783296870926508,0.08154105291281376,-0.4482349384406481,0.0,-0.4973054213036696,False,False,True
0,-2.0491701697189146,1.8371077518192884,-0.4482349384406481,0.0,0.9228342669298448,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.03384963206184484,True,False,True
1,-0.6854202413131321,0.31561661276701036,1.8007351439963428,0.0,0.8791681968513859,True,False,True
1,-0.6854202413131321,-1.2058745262852677,1.8007351439963428,0.0,0.8791681968513859,False,False,True
1,-0.6854202413131321,-0.15253450694138285,-0.4482349384406481,0.0,-0.08446257692551301,True,False,False
0,-0.6854202413131321,-0.26957228686848117,-0.4482349384406481,0.0,0.8791681968513859,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.5634634871152692,True,True,False
1,0.6783296870926508,-0.8547611865039727,-0.4482349384406481,0.0,-0.6114326499178234,True,False,False
1,0.6783296870926508,-0.8547611865039727,-0.4482349384406481,0.0,-0.5677665798393645,False,False,True
1,-2.0491701697189146,2.188221091600583,1.8007351439963428,0.0,1.9589110206096414,False,False,False
1,0.6783296870926508,0.7837677324754035,1.8007351439963428,0.0,0.1963896465336654,False,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.5697514012065672,True,True,False
0,0.6783296870926508,1.2519188521837967,-0.4482349384406481,0.0,-0.5581759229930412,True,False,True
0,-0.6854202413131321,-0.15253450694138285,-0.4482349384406481,0.0,-0.11324248674995187,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.545933544800135,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.545933544800135,False,False,True
0,0.6783296870926508,-0.6206856266497761,4.049705226433334,0.0,0.7322914156783877,True,False,True
0,0.6783296870926508,-1.2058745262852677,-0.4482349384406481,0.0,-0.5581759229930412,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.6110991999281334,True,False,False
1,0.6783296870926508,0.31561661276701036,-0.4482349384406481,0.0,-0.5614786657480665,True,False,True
1,-2.0491701697189146,2.7734099912360746,4.049705226433334,0.0,2.902034620020602,False,False,True
1,-2.0491701697189146,0.7837677324754035,-0.4482349384406481,0.0,0.9099329280430273,True,False,True
1,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.5697514012065672,False,True,False
0,0.6783296870926508,-1.5569878660665626,-0.4482349384406481,0.0,-0.545933544800135,True,False,True
0,0.6783296870926508,-1.2058745262852677,-0.4482349384406481,0.0,-0.03384963206184484,True,False,True
1,-0.6854202413131321,0.549692172621207,-0.4482349384406481,0.0,-0.15293891409400537,False,False,True
1,-2.0491701697189146,1.1348810722566984,1.8007351439963428,0.0,3.2530145520257854,False,False,True
0,0.6783296870926508,-0.15253450694138285,1.8007351439963428,0.0,-0.03716031410233894,False,False,False
1,0.6783296870926508,0.31561661276701036,-0.4482349384406481,0.0,-0.5558576516361485,True,False,True
0,-0.6854202413131321,2.8904477711631733,-0.4482349384406481,0.0,0.8791681968513859,True,False,True
0,-2.0491701697189146,0.7837677324754035,-0.4482349384406481,0.0,2.0005922693208977,True,False,False
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.4933357785692642,True,False,False
0,-0.6854202413131321,2.071183311673485,-0.4482349384406481,0.0,0.005846795282208668,True,False,True
0,0.6783296870926508,-0.8547611865039727,-0.4482349384406481,0.0,-0.545933544800135,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.545933544800135,True,False,True
0,0.6783296870926508,0.6667299525483052,-0.4482349384406481,0.0,-0.6193719353866342,True,False,True
0,0.6783296870926508,2.071183311673485,-0.4482349384406481,0.0,-0.6094478285506207,True,False,True
0,-0.6854202413131321,0.900805512402502,1.8007351439963428,0.0,0.8791681968513859,True,False,True
1,-0.6854202413131321,-0.15253450694138285,-0.4482349384406481,0.0,1.434918179668135,False,False,True
0,0.6783296870926508,2.3052588715276814,-0.4482349384406481,0.0,-1.1850460250393966,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.6114326499178234,True,False,False
1,-2.0491701697189146,2.3052588715276814,1.8007351439963428,0.0,3.3347256780707855,True,False,False
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.5581759229930412,True,False,True
0,-2.0491701697189146,-0.15253450694138285,-0.4482349384406481,0.0,2.1812110137363407,True,False,True
0,0.6783296870926508,1.7200699718921901,-0.4482349384406481,0.0,-0.545933544800135,True,False,True
1,-2.0491701697189146,0.6667299525483052,-0.4482349384406481,0.0,0.9228342669298448,True,False,False
0,0.6783296870926508,0.7837677324754035,1.8007351439963428,0.0,0.04951286536066758,True,False,True
0,0.6783296870926508,0.08154105291281376,-0.4482349384406481,0.0,-0.5581759229930412,True,False,True
1,-2.0491701697189146,-0.26957228686848117,-0.4482349384406481,0.0,1.2364360429478676,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.6253263994882422,True,False,True
1,0.6783296870926508,-0.15253450694138285,1.8007351439963428,0.0,0.045543222626262175,False,True,False
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.5697514012065672,True,True,False
0,0.6783296870926508,0.6667299525483052,-0.4482349384406481,0.0,-0.545933544800135,True,False,True
0,0.6783296870926508,-0.38661006679557947,1.8007351439963428,0.0,0.0931789354391265,False,False,True
0,-0.6854202413131321,-0.38661006679557947,-0.4482349384406481,0.0,-0.35142105081427294,True,False,True
0,0.6783296870926508,-0.26957228686848117,1.8007351439963428,0.0,-0.03748582480656013,True,False,False
1,-2.0491701697189146,1.4859944120379933,1.8007351439963428,0.0,2.987381938810317,True,False,True
0,0.6783296870926508,-0.971798966431071,-0.4482349384406481,0.0,-0.5614786657480665,True,False,True
0,0.6783296870926508,-0.971798966431071,-0.4482349384406481,0.0,0.0931789354391265,True,False,True
0,0.6783296870926508,-0.38661006679557947,-0.4482349384406481,0.0,-0.5581759229930412,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.5710772618798586,True,True,False
0,0.6783296870926508,2.539334431381878,-0.4482349384406481,0.0,-0.6249929494985521,True,False,True
1,-2.0491701697189146,0.31561661276701036,-0.4482349384406481,0.0,1.2364360429478676,True,False,False
0,-2.0491701697189146,-0.15253450694138285,-0.4482349384406481,0.0,-1.1850460250393966,True,False,True
1,-0.6854202413131321,-0.15253450694138285,-0.4482349384406481,0.0,-0.15293891409400537,False,False,True
0,0.6783296870926508,0.31561661276701036,-0.4482349384406481,0.0,-0.5558576516361485,True,False,True
0,0.6783296870926508,-0.15253450694138285,1.8007351439963428,0.0,0.0931789354391265,True,False,True
0,0.6783296870926508,-1.0888367463581692,-0.4482349384406481,0.0,-0.5614786657480665,True,False,True
1,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,3.3003168148489603,True,False,True
0,0.6783296870926508,-1.2058745262852677,-0.4482349384406481,0.0,-0.5581759229930412,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.5856299721441887,True,False,True
1,0.6783296870926508,-0.7377234065768744,-0.4482349384406481,0.0,-0.5856299721441887,False,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.5581759229930412,True,False,True
0,0.6783296870926508,-0.971798966431071,-0.4482349384406481,0.0,-0.5155022635981837,True,False,True
1,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.5634634871152692,False,True,False
0,0.6783296870926508,-1.322912306212366,-0.4482349384406481,0.0,-0.6491442558946743,False,True,False
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.5581759229930412,True,False,True
0,-0.6854202413131321,-0.7377234065768744,-0.4482349384406481,0.0,-0.15293891409400537,True,False,True
0,0.6783296870926508,1.2519188521837967,-0.4482349384406481,0.0,-0.6114326499178234,True,False,False
0,-2.0491701697189146,2.071183311673485,-0.4482349384406481,0.0,0.8464186442925417,True,False,True
0,0.6783296870926508,0.7837677324754035,-0.4482349384406481,0.0,-0.589933064868284,True,False,True
1,0.6783296870926508,-1.0888367463581692,1.8007351439963428,0.0,-0.5558576516361485,True,False,True
0,-0.6854202413131321,-0.5036478467226778,-0.4482349384406481,0.0,-0.15293891409400537,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.5677665798393645,True,False,True
0,0.6783296870926508,1.6030321919650918,-0.4482349384406481,0.0,-0.545933544800135,True,False,True
1,-2.0491701697189146,-0.15253450694138285,1.8007351439963428,0.0,2.9433824187421687,False,False,True
0,-2.0491701697189146,0.19857883283991207,1.8007351439963428,0.0,2.9433824187421687,True,False,True
1,-0.6854202413131321,0.19857883283991207,-0.4482349384406481,0.0,-0.15293891409400537,True,False,True
0,-0.6854202413131321,-0.15253450694138285,-0.4482349384406481,0.0,-1.1850460250393966,True,False,True
0,0.6783296870926508,-1.322912306212366,-0.4482349384406481,0.0,-0.5677665798393645,True,False,True
0,0.6783296870926508,-0.562166736686227,-0.4482349384406481,0.0,-0.545933544800135,True,False,True
1,0.6783296870926508,-1.322912306212366,-0.4482349384406481,0.0,-0.4036853670554538,False,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.5389866700149258,False,True,False
0,0.6783296870926508,-1.0888367463581692,-0.4482349384406481,0.0,-0.4526469405416094,True,False,True
0,0.6783296870926508,-1.2058745262852677,-0.4482349384406481,0.0,-0.37755717857759774,True,False,True
0,0.6783296870926508,-1.322912306212366,-0.4482349384406481,0.0,-0.5661152084618519,True,False,True
1,-2.0491701697189146,0.19857883283991207,1.8007351439963428,0.0,3.340346692182704,True,False,True
1,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,3.3003168148489603,True,False,True
0,0.6783296870926508,-0.5036478467226778,-0.4482349384406481,0.0,-0.6114326499178234,True,False,False
0,-0.6854202413131321,2.6563722113089763,-0.4482349384406481,0.0,-0.11324248674995187,True,False,True
0,0.6783296870926508,1.7200699718921901,-0.4482349384406481,0.0,-0.545933544800135,True,False,True
1,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.5710772618798586,False,True,False
0,0.6783296870926508,1.4859944120379933,-0.4482349384406481,0.0,-0.5776906866753779,True,False,True
1,-2.0491701697189146,0.6667299525483052,-0.4482349384406481,0.0,0.9019936425742168,True,False,True
0,0.6783296870926508,-0.5036478467226778,-0.4482349384406481,0.0,-0.5704103619004786,True,True,False
0,0.6783296870926508,-0.38661006679557947,1.8007351439963428,0.0,-0.5614786657480665,True,False,True
0,-0.6854202413131321,1.1348810722566984,-0.4482349384406481,0.0,0.8791681968513859,True,False,True
1,-0.6854202413131321,1.8371077518192884,-0.4482349384406481,0.0,-0.11324248674995187,False,False,True
1,-2.0491701697189146,1.4859944120379933,-0.4482349384406481,0.0,0.9019936425742168,True,False,True
1,-2.0491701697189146,-0.6206856266497761,-0.4482349384406481,0.0,2.745233732011591,False,False,False
0,-2.0491701697189146,-0.15253450694138285,-0.4482349384406481,0.0,0.9228342669298448,True,False,True
1,-2.0491701697189146,2.188221091600583,1.8007351439963428,0.0,2.9433824187421687,True,False,True
0,0.6783296870926508,-0.035496727014284545,-0.4482349384406481,0.0,-0.43213976617567135,True,False,True
0,-0.6854202413131321,2.6563722113089763,-0.4482349384406481,0.0,-0.15293891409400537,True,False,True
0,0.6783296870926508,-1.2058745262852677,-0.4482349384406481,0.0,-0.5776906866753779,True,False,True
1,-0.6854202413131321,-0.26957228686848117,-0.4482349384406481,0.0,-0.35142105081427294,False,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,0.045543222626262175,True,True,False
0,0.6783296870926508,0.43265439269410866,-0.4482349384406481,0.0,-0.5677665798393645,True,False,True
0,0.6783296870926508,-1.4399500861394643,1.8007351439963428,0.0,-0.6249929494985521,True,False,True
0,-0.6854202413131321,0.549692172621207,-0.4482349384406481,0.0,-0.15293891409400537,True,False,True
0,-0.6854202413131321,2.4222966514547797,-0.4482349384406481,0.0,-0.15293891409400537,True,False,True
1,-2.0491701697189146,-0.26957228686848117,1.8007351439963428,0.0,3.030714558899086,True,False,True
0,0.6783296870926508,-1.0888367463581692,-0.4482349384406481,0.0,-0.4973054213036696,True,False,True
1,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.5707438118901685,False,True,False
0,-0.6854202413131321,-0.5036478467226778,1.8007351439963428,0.0,0.8791681968513859,True,False,True
0,0.6783296870926508,-0.5036478467226778,1.8007351439963428,0.0,-0.5558576516361485,False,False,True
0,0.6783296870926508,-2.142176765702054,-0.4482349384406481,0.0,0.30654723241341414,True,False,False
0,-0.6854202413131321,-0.15253450694138285,-0.4482349384406481,0.0,-1.1850460250393966,True,False,True
0,-0.6854202413131321,-0.7377234065768744,-0.4482349384406481,0.0,-0.15293891409400537,True,False,True
0,-0.6854202413131321,-0.7377234065768744,-0.4482349384406481,0.0,-0.15293891409400537,True,False,True
0,0.6783296870926508,-0.0940156169778337,-0.4482349384406481,0.0,0.0931789354391265,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.5581759229930412,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.5581759229930412,True,False,True
1,-2.0491701697189146,-0.15253450694138285,-0.4482349384406481,0.0,1.196739615603814,True,False,True
0,0.6783296870926508,-0.6206856266497761,1.8007351439963428,0.0,0.0931789354391265,True,False,True
1,0.6783296870926508,0.19857883283991207,-0.4482349384406481,0.0,-0.5558576516361485,True,False,True
1,-0.6854202413131321,0.08154105291281376,-0.4482349384406481,0.0,-0.15293891409400537,False,False,True
0,-2.0491701697189146,-1.2058745262852677,1.8007351439963428,0.0,3.030714558899086,True,False,True
0,0.6783296870926508,0.19857883283991207,-0.4482349384406481,0.0,-0.5697514012065672,True,True,False
0,0.6783296870926508,0.43265439269410866,-0.4482349384406481,0.0,-0.4308139055023799,True,False,True
0,0.6783296870926508,-0.7377234065768744,-0.4482349384406481,0.0,-0.5581759229930412,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.5661152084618519,True,False,True
0,-0.6854202413131321,-1.322912306212366,-0.4482349384406481,0.0,-0.2720281961261659,True,False,True
0,0.6783296870926508,0.549692172621207,-0.4482349384406481,0.0,-0.545933544800135,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.03384963206184484,True,False,True
0,0.6783296870926508,1.368956632110895,-0.4482349384406481,0.0,-0.6193719353866342,True,False,True
1,0.6783296870926508,-1.0888367463581692,-0.4482349384406481,0.0,-0.6110991999281334,True,False,False
0,0.6783296870926508,-1.5569878660665626,-0.4482349384406481,0.0,-0.5677665798393645,True,False,True
0,-2.0491701697189146,-0.15253450694138285,-0.4482349384406481,0.0,1.9589110206096414,True,False,False
0,0.6783296870926508,0.14005994287636292,-0.4482349384406481,0.0,-0.5697514012065672,False,True,False
0,0.6783296870926508,-0.15253450694138285,1.8007351439963428,0.0,0.7322914156783877,True,True,False
0,0.6783296870926508,0.31561661276701036,-0.4482349384406481,0.0,-0.5211232777101016,True,False,True
0,0.6783296870926508,-0.6206856266497761,-0.4482349384406481,0.0,-0.4308139055023799,True,False,True
0,0.6783296870926508,2.188221091600583,-0.4482349384406481,0.0,-0.5614786657480665,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.6114326499178234,True,False,False
0,0.6783296870926508,-1.322912306212366,-0.4482349384406481,0.0,-0.5697514012065672,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.5697514012065672,True,True,False
1,0.6783296870926508,-2.844403445264644,-0.4482349384406481,0.0,-0.1946201628052616,False,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.5707438118901685,True,True,False
1,0.6783296870926508,-1.9081012058478575,-0.4482349384406481,0.0,-0.6110991999281334,False,False,False
1,-2.0491701697189146,-1.4399500861394643,1.8007351439963428,0.0,3.340346692182704,False,False,True
0,-2.0491701697189146,-0.035496727014284545,-0.4482349384406481,0.0,1.196739615603814,True,False,True
0,0.6783296870926508,-0.5036478467226778,-0.4482349384406481,0.0,-0.6253263994882422,True,False,True
0,0.6783296870926508,-0.5036478467226778,-0.4482349384406481,0.0,-0.6094478285506207,True,False,True
1,0.6783296870926508,-1.322912306212366,-0.4482349384406481,0.0,-0.589933064868284,False,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.5697514012065672,True,True,False
0,-0.6854202413131321,-1.5569878660665626,-0.4482349384406481,0.0,0.8791681968513859,True,False,True
0,-2.0491701697189146,-0.15253450694138285,-0.4482349384406481,0.0,1.2519811638957987,True,False,False
0,0.6783296870926508,-0.5036478467226778,-0.4482349384406481,0.0,-0.5581759229930412,True,False,True
0,-0.6854202413131321,1.1348810722566984,-0.4482349384406481,0.0,-0.15293891409400537,True,False,True
1,-2.0491701697189146,2.3052588715276814,-0.4482349384406481,0.0,0.8735471827394681,False,False,True
1,0.6783296870926508,0.19857883283991207,-0.4482349384406481,0.0,-0.495654049926157,False,False,True
0,0.6783296870926508,0.08154105291281376,-0.4482349384406481,0.0,-0.6110991999281334,True,False,False
0,-0.6854202413131321,0.549692172621207,-0.4482349384406481,0.0,-0.15293891409400537,True,False,True
1,0.6783296870926508,-0.26957228686848117,-0.4482349384406481,0.0,-0.6312808635898501,True,False,True
0,0.6783296870926508,0.19857883283991207,-0.4482349384406481,0.0,-0.5677665798393645,True,False,True
0,-2.0491701697189146,1.1348810722566984,-0.4482349384406481,0.0,-1.1850460250393966,True,False,True
0,0.6783296870926508,-1.322912306212366,-0.4482349384406481,0.0,-0.5677665798393645,False,False,True
0,-0.6854202413131321,1.1348810722566984,-0.4482349384406481,0.0,-0.15293891409400537,True,False,True
1,-2.0491701697189146,0.43265439269410866,1.8007351439963428,0.0,3.030714558899086,False,False,True
0,0.6783296870926508,-0.38661006679557947,-0.4482349384406481,0.0,-0.5588348836869524,True,False,True
0,0.6783296870926508,1.1348810722566984,-0.4482349384406481,0.0,0.7322914156783877,True,False,True
0,-0.6854202413131321,0.6667299525483052,-0.4482349384406481,0.0,-0.35142105081427294,True,False,True
0,0.6783296870926508,0.14005994287636292,-0.4482349384406481,0.0,-0.545933544800135,True,False,True
0,-2.0491701697189146,-0.15253450694138285,-0.4482349384406481,0.0,-1.1850460250393966,True,False,True
0,0.6783296870926508,-0.7377234065768744,-0.4482349384406481,0.0,-0.5558576516361485,False,False,True
0,0.6783296870926508,1.6030321919650918,-0.4482349384406481,0.0,-0.6729621123011064,True,False,True
1,0.6783296870926508,-0.26957228686848117,-0.4482349384406481,0.0,-0.4973054213036696,True,False,True
0,-2.0491701697189146,1.0178432923296001,-0.4482349384406481,0.0,-1.1850460250393966,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.6332656849570528,True,True,False
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,3.3003168148489603,True,False,True
1,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.5697514012065672,True,True,False
1,0.6783296870926508,-1.6740256459936609,1.8007351439963428,0.0,-0.03748582480656013,False,False,False
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.6110991999281334,True,False,False
0,0.6783296870926508,-0.7377234065768744,-0.4482349384406481,0.0,-0.5614786657480665,True,False,True
0,0.6783296870926508,-1.322912306212366,-0.4482349384406481,0.0,-0.5260853311281083,True,False,True
0,0.6783296870926508,-0.971798966431071,-0.4482349384406481,0.0,-0.4973054213036696,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.545933544800135,True,False,True
1,0.6783296870926508,0.31561661276701036,-0.4482349384406481,0.0,3.3003168148489603,True,False,True
1,-2.0491701697189146,-0.15253450694138285,-0.4482349384406481,0.0,1.1729217591973817,True,False,False
0,0.6783296870926508,-1.0888367463581692,-0.4482349384406481,0.0,-0.5558576516361485,True,False,True
0,-0.6854202413131321,-1.5569878660665626,-0.4482349384406481,0.0,-0.35142105081427294,True,False,True
1,-2.0491701697189146,0.08154105291281376,-0.4482349384406481,0.0,1.276132470291921,False,False,False
0,0.6783296870926508,0.6082110625847561,-0.4482349384406481,0.0,-0.6739545229847077,True,False,False
0,0.6783296870926508,-1.4399500861394643,-0.4482349384406481,0.0,-0.4973054213036696,True,False,True
0,0.6783296870926508,1.4859944120379933,-0.4482349384406481,0.0,-0.5856299721441887,True,False,True
0,0.6783296870926508,0.6667299525483052,-0.4482349384406481,0.0,-0.5581759229930412,True,False,False
0,-0.6854202413131321,1.7200699718921901,1.8007351439963428,0.0,0.8791681968513859,False,False,True
1,-2.0491701697189146,2.539334431381878,-0.4482349384406481,0.0,0.9228342669298448,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.6110991999281334,True,False,False
